AT,V,AP,RH,Temp_Press_Ratio,Voltage_Temp,Humidity_Factor,Power_Est,Turbine_Failure
22.69,65.18,1012.47,80.9,22.410540559226447,1478.9342000000001,52.73062000000001,1497.3765094740002,0
28.75,77.24,1008.92,77.17,28.49581730959838,2220.6499999999996,59.606108,2240.458198,0
25.02,59.92,1009.9,76.27,24.77473017130409,1499.1984,45.700984,1514.04046416,0
10.64,41.04,1025.0,93.59,10.380487804878051,436.66560000000004,38.409336,447.58224,0
14.07,42.86,1032.16,71.53,13.631607502712756,603.0402,30.657758,622.4339728320001,0
14.81,42.77,1017.83,75.09,14.55056345362192,633.4237,32.115993,644.717644571,0
26.61,56.85,1012.48,48.84,26.28200063211125,1512.7785,27.765540000000005,1531.65797568,0
21.62,58.59,1012.93,67.05,21.344021798149925,1266.7158000000002,39.284595,1283.094435294,0
28.54,69.59,1008.84,78.62,28.289917132548272,1986.0986,54.711658,2003.6557116239999,0
21.12,62.96,1020.83,69.96,20.689047147909054,1329.7152,44.04681599999999,1357.4131676160002,0
13.83,42.86,1030.77,75.09,13.417154166302861,592.7538,32.183574,610.992834426,0
20.08,58.12,1015.53,80.84,19.77292645219737,1167.0495999999998,46.984207999999995,1185.173880288,0
33.01,69.88,1006.71,53.25,32.789979239304266,2306.7387999999996,37.211099999999995,2322.2170173479994,0
29.19,65.71,1013.85,50.5,28.791241307885784,1918.0748999999998,33.18355,1944.6402373649996,0
16.17,38.01,1022.19,70.99,15.818976902532796,614.6217,26.983299,628.2601555230001,0
22.12,60.37,1008.75,92.13,21.92812887236679,1335.3844,55.618880999999995,1347.0690135,0
16.4,38.01,1022.2,73.05,16.043827039718252,623.3639999999999,27.766304999999996,637.2026807999999,1
27.23,63.9,1014.3,47.19,26.84610075914424,1739.997,30.15441,1764.8789571,0
21.01,50.9,1012.24,70.82,20.75594720619616,1069.409,36.04738,1082.49856616,0
31.81,66.44,1011.21,53.55,31.457362961204893,2113.4564,35.578619999999994,2137.148246244,0
18.58,46.97,1014.25,74.09,18.31895489277791,872.7025999999998,34.800073,885.1386120499999,0
12.4,40.35,1011.46,79.49,12.25950606054614,500.34000000000003,32.074214999999995,506.0738964,0
27.64,75.6,1017.35,54.78,27.168624367228585,2089.584,41.41368,2125.8382823999996,0
20.21,60.84,1018.5,82.73,19.842906234658813,1229.5764000000001,50.33293200000001,1252.3235634,0
27.89,68.12,1012.78,48.72,27.53806354785837,1899.8668000000002,33.188064,1924.1470977040003,0
10.32,41.46,1017.98,87.66,10.137723727381676,427.8672,36.343835999999996,435.56025225600007,0
13.73,50.59,1020.44,85.54,13.454980204617616,694.6007000000001,43.274686,708.7983383080001,0
18.95,42.23,1013.01,79.4,18.70662678552038,800.2584999999999,33.53062,810.6698630849999,0
9.61,39.04,1023.45,75.66,9.389808979432312,375.1744,29.537663999999996,383.97223968,1
7.69,39.96,1023.9,89.18,7.510499072175017,307.29240000000004,35.636328,314.63668836000005,1
26.85,74.16,1008.66,93.8,26.619475343525078,1991.196,69.56208,2008.4397573599997,0
11.24,25.36,1009.26,97.47,11.136872560093533,285.0464,24.718392,287.685929664,1
22.29,61.27,1019.05,58.23,21.873313380108925,1365.7083,35.677521,1391.725043115,0
16.34,41.16,1006.36,75.52,16.23673436941055,672.5544,31.084031999999997,676.831845984,0
29.03,67.79,1010.67,55.42,28.723520041160818,1967.9437000000003,37.569218000000006,1988.941659279,0
9.73,41.01,1021.76,97.71,9.522784215471344,399.0273,40.070871,407.71013404800004,0
13.9,39.59,1011.84,94.74,13.737349778621125,550.301,37.507566,556.8165638400001,0
15.03,35.71,1015.26,56.55,14.804089592813662,536.7213,20.194005,544.911667038,0
5.46,40.81,1025.73,93.52,5.323038226433857,222.82260000000002,38.165512,228.55582549800002,1
11.23,43.67,1012.57,72.1,11.090591267764205,490.4141,31.48607,496.578605237,0
14.85,39.39,1013.93,76.27,14.645981478011302,584.9415,30.042752999999998,593.089735095,0
10.37,37.83,1006.5,90.99,10.303030303030303,392.29709999999994,34.421516999999994,394.8470311499999,0
12.57,43.8,1023.2,56.85,12.284988272087567,550.566,24.900299999999998,563.3391312000001,0
30.17,74.22,1007.46,49.27,29.94659837611419,2239.2174,36.568194,2255.921961804,0
30.18,65.74,1012.63,47.74,29.8035807748141,1984.0331999999999,31.384276,2009.0915393159996,0
12.19,44.63,1018.96,80.91,11.96317814241972,544.0397,36.110133,554.3546927120001,0
17.99,50.59,1015.9,77.28,17.70843586967221,910.1141,39.095952000000004,924.5849141900001,0
13.11,42.99,1007.6,97.0,13.01111552203255,563.5989,41.7003,567.8822516399999,0
26.57,48.06,1013.23,40.24,26.223068799778922,1276.9542000000001,19.339344000000004,1293.8483040660003,0
7.0,35.77,1018.21,64.84,6.874809715088243,250.39000000000001,23.193268000000007,254.94960190000003,1
20.83,49.02,1009.45,91.92,20.63499925702115,1021.0866,45.059184,1030.73586837,0
14.4,40.2,1013.04,90.5,14.214641080312724,578.8800000000001,36.381,586.4285952000001,0
27.58,71.97,1008.51,87.99,27.347274692367947,1984.9325999999999,63.32640299999999,2001.8243764259998,0
14.82,40.0,1016.32,66.3,14.582021410579344,592.8,26.519999999999996,602.474496,0
29.3,74.16,1007.72,81.92,29.07553685547573,2172.888,60.751872,2189.66269536,0
13.47,43.34,1012.75,87.04,13.300419649469267,583.7898000000001,37.723136000000004,591.2331199500002,0
20.94,44.58,1016.98,59.65,20.59037542527877,933.5052000000001,26.59197,949.3561182960001,0
13.18,37.91,1018.09,88.84,12.94581029182096,499.65379999999993,33.679244,508.6925372419999,0
18.95,46.21,1013.47,81.22,18.69813610664351,875.6795,37.531762,887.474902865,0
13.41,49.83,1008.83,87.14,13.292626111436018,668.2203,43.421862,674.1206852490001,0
13.42,40.35,1011.2,77.0,13.27136075949367,541.4970000000001,31.0695,547.5617664000001,0
14.51,42.77,1017.47,81.95,14.260862728139402,620.5927,35.050015,631.4344544690001,0
21.94,58.79,1010.3,88.21,21.716321884588737,1289.8526000000002,51.858658999999996,1303.1380817800002,0
14.12,42.99,1007.13,78.16,14.020037135225838,607.0187999999999,33.600984,611.346844044,0
25.48,58.95,1017.02,51.16,25.053587933373976,1502.046,30.15882,1527.6108229200001,0
13.16,43.71,1024.44,85.68,12.84604271602046,575.2236,37.450728000000005,589.282064784,0
17.3,43.72,1009.64,77.86,17.134820331999524,756.356,34.040392,763.64727184,0
26.53,63.87,1017.38,48.53,26.07678546855649,1694.4711,30.996111,1723.9210077179998,0
17.98,60.1,1009.61,84.11,17.80885688533196,1080.598,50.55011,1090.9825467800001,0
23.84,49.21,1013.35,45.4,23.525928849854445,1173.1664,22.34134,1188.82817144,0
30.21,71.32,1006.19,67.57,30.02415050835329,2154.5771999999997,48.190923999999995,2167.914032868,0
14.76,39.64,1010.37,81.99,14.608509753852548,585.0864,32.500836,591.1537459680001,0
23.56,66.49,1012.21,53.86,23.27580245206034,1566.5043999999998,35.811513999999995,1585.6314187239998,0
12.72,40.64,1021.11,93.24,12.457032053353704,516.9408000000001,37.892736,527.853420288,0
13.2,45.01,1013.96,78.78,13.018265020316383,594.132,35.458878,602.42608272,0
13.21,45.87,1008.58,85.66,13.097622399809634,605.9427000000001,39.292241999999995,611.141688366,0
10.94,39.04,1021.81,86.02,10.70649142208434,427.09759999999994,33.582208,436.4125986559999,0
13.47,44.88,1017.56,93.23,13.237548645780102,604.5336000000001,41.841624,615.1492100160001,0
25.11,62.26,1011.12,78.01,24.833847614526466,1563.3485999999998,48.569026,1580.7330364319998,0
31.63,69.59,1008.66,61.81,31.35843594471874,2201.1317,43.013579,2220.193500522,1
9.53,44.03,1008.87,89.99,9.446212098684667,419.60589999999996,39.622597,423.32780433299996,0
6.57,43.65,1018.24,74.47,6.452309868007543,286.7805,32.506155,292.01137632,0
23.72,70.47,1010.65,75.39,23.47004403106911,1671.5484,53.127333,1689.35039046,0
21.78,51.43,1007.45,88.71,21.618938905156586,1120.1454,45.623552999999994,1128.49048323,0
28.91,58.33,1013.84,39.72,28.515347589363213,1686.3202999999999,23.168675999999998,1709.6589729519999,0
11.28,43.41,1017.91,81.03,11.081529801259444,489.66479999999996,35.175123,498.4346965679999,0
34.3,74.67,1015.98,25.89,33.760507096596385,2561.181,19.332063,2602.1086723800004,0
20.32,44.6,1015.16,36.35,20.016549115410378,906.272,16.2121,920.01108352,0
10.45,39.69,1003.92,89.45,10.409195951868675,414.7604999999999,35.502705,416.38636115999986,0
13.98,54.3,1015.58,74.91,13.76553299592351,759.114,40.67613,770.9409961200001,0
23.82,64.15,1020.96,60.11,23.330982604607428,1528.053,38.560565000000004,1560.0809908800002,0
23.2,48.41,1008.64,80.92,23.001269035532996,1123.1119999999999,39.173372,1132.8156876799999,0
17.2,58.49,1012.06,92.01,16.99503981977353,1006.028,53.816649000000005,1018.16069768,0
31.46,71.29,1008.57,41.79,31.192678743171026,2242.7834000000003,29.792091000000003,2262.004053738,0
15.82,44.88,1018.59,78.88,15.53127362334207,710.0016,35.401344,723.2005297440002,0
23.16,57.76,1017.74,63.79,22.75630318155914,1337.7215999999999,36.845104,1361.452781184,0
31.07,73.5,1010.58,43.66,30.74472085337133,2283.645,32.0901,2307.8059641,0
20.31,69.94,1009.7,86.53,20.114885609587002,1420.4814,60.519082,1434.26006958,0
20.06,52.84,1004.21,82.12,19.975901454874975,1059.9704,43.392208000000004,1064.432875384,0
26.68,63.73,1009.7,71.55,26.42369020501139,1700.3164,45.598815,1716.80946908,0
20.25,63.91,1009.27,97.97,20.064006658277766,1294.1775,62.612626999999996,1306.174525425,0
30.52,70.04,1010.62,54.47,30.199283608082165,2137.6208,38.150788,2160.3223328960003,0
10.71,39.61,1018.72,73.66,10.513193026543114,424.22310000000004,29.176725999999995,432.1645564320001,1
13.26,41.78,1009.77,61.69,13.131703259158025,554.0028,25.774082,559.4154073560001,0
26.18,52.36,1013.46,56.65,25.832297278629643,1370.7848,29.66194,1389.235563408,0
12.08,41.39,1019.45,78.3,11.849526705576537,499.9912,32.40837,509.71602884,0
21.79,61.45,1011.11,91.78,21.55057313249795,1338.9955,56.398810000000005,1353.871740005,0
29.6,67.79,1010.37,51.05,29.296198422360128,2006.5840000000003,34.606795,2027.3922760800003,0
28.43,63.31,1013.44,49.99,28.052968108620142,1799.9033,31.648669,1824.0940003520002,0
19.13,40.79,1004.47,91.7,19.044869433631664,780.3127,37.40443,783.800697769,0
26.88,69.51,1012.76,45.03,26.541332596074096,1868.4288000000001,31.300353000000005,1892.2699514879998,0
13.83,45.08,1024.2,80.52,13.503222026947862,623.4564,36.298415999999996,638.54404488,0
21.44,62.96,1020.27,79.85,21.014045301733855,1349.8624000000002,50.27356,1377.2241108480002,0
26.09,60.29,1017.72,50.83,25.635734779703654,1572.9660999999999,30.645407,1600.8390592919998,0
20.98,42.23,1012.9,70.7,20.71280481784974,885.9853999999999,29.85661,897.4146116599999,0
31.01,67.83,1007.95,43.57,30.765414951138446,2103.4083,29.553530999999996,2120.130395985,0
6.14,38.5,1012.4,75.35,6.064796523113394,236.39,29.009749999999997,239.32123599999997,1
15.98,44.68,1018.48,85.94,15.690047914539313,713.9864,38.397991999999995,727.1808686720001,0
30.96,64.44,1013.63,49.64,30.543689511952092,1995.0624,31.988016,2022.2551005120001,0
13.27,52.75,1025.86,65.12,12.93548827325366,699.9925,34.3508,718.09430605,0
21.52,46.21,1010.62,67.62,21.29385921513526,994.4392,31.247202,1005.0001443040001,0
24.51,51.95,1005.57,63.53,24.37423550821922,1273.2945000000002,33.003835,1280.3867503650004,0
16.45,63.31,1015.96,83.97,16.191582345761645,1041.4495,53.161407000000004,1058.0710340199998,0
5.95,35.57,1025.84,77.61,5.800124775793497,211.6415,27.605877,217.11031635999998,1
23.83,58.79,1009.77,78.13,23.59943353436921,1400.9657,45.932627,1414.653134889,0
10.61,37.5,1008.8,100.13,10.517446471054718,397.875,37.54874999999999,401.37629999999996,1
18.22,49.25,1020.33,61.87,17.85696784373683,897.3349999999999,30.470975000000003,915.5778205499998,0
27.46,69.98,1013.28,63.73,27.10011053213327,1921.6508000000001,44.598254000000004,1947.170322624,0
22.77,70.32,1012.04,82.43,22.499110707086675,1601.1863999999998,57.96477599999999,1620.4646842559998,0
22.21,45.01,1012.22,54.84,21.941870344391532,999.6721,24.683484,1011.8880930620002,0
5.09,42.85,1013.78,91.34,5.020813194184143,218.1065,39.13919,221.11200757,0
14.05,40.35,1011.52,66.21,13.889987345776653,566.9175,26.715735,573.4483896,0
16.18,44.9,1021.3,74.46,15.842553608146481,726.482,33.432539999999996,741.9560665999999,0
9.94,41.44,1015.21,87.02,9.791077708060401,411.9136,36.061088,418.17880585599994,1
21.65,58.18,1008.33,95.28,21.47114535915821,1259.597,55.433904,1270.08944301,0
6.17,41.31,1002.49,87.59,6.154674859599596,254.8827,36.183429000000004,255.51735792300002,1
7.11,41.74,1022.35,90.68,6.954565461925955,296.7714,37.849832000000006,303.4042407900001,0
21.22,43.43,1010.96,61.07,20.989950146395504,921.5845999999999,26.522701,931.685167216,0
31.35,71.97,1008.29,72.26,31.092245286574304,2256.2595,52.005522,2274.963891255,0
26.51,44.57,1007.56,52.23,26.31108817340903,1181.5507,23.278911,1190.483223292,0
28.09,65.27,1013.27,51.96,27.72212736980272,1833.4343,33.914292,1857.7639731609997,0
20.25,44.78,1007.93,40.16,20.090680900459358,906.7950000000001,17.983648,913.9858843500001,0
26.23,59.87,1012.93,66.62,25.89517538230678,1570.3900999999998,39.885394,1590.6952439929996,0
27.23,49.16,1004.03,40.8,27.120703564634525,1338.6268,20.05728,1344.0214660039999,0
27.98,74.78,1009.46,63.11,27.717789709349553,2092.3444,47.193658,2112.137978024,0
23.39,68.51,1013.09,78.6,23.087780947398553,1602.4489,53.84886,1623.4249561010001,0
28.47,67.69,1004.79,56.51,28.334278804526317,1927.1343,38.25161899999999,1936.3652732970002,0
11.44,34.03,1018.57,74.06,11.231432302149091,389.3032,25.202618,396.532560424,0
29.29,70.02,1010.13,46.93,28.996267807113934,2050.8858,32.860386,2071.661273154,0
22.98,73.17,1011.94,90.13,22.70885625629978,1681.4466,65.948121,1701.523072404,0
27.11,48.6,1002.78,53.39,27.034843136081694,1317.546,25.947540000000004,1321.20877788,0
21.58,63.87,1015.27,63.15,21.255429590158283,1378.3146,40.333904999999994,1399.3614639419998,0
8.73,36.18,1013.66,77.74,8.612355227591106,315.8514,28.126331999999998,320.165930124,0
21.44,50.78,1008.87,87.56,21.251499202077575,1088.7232000000001,44.462968000000004,1098.380174784,0
34.33,74.34,1001.74,42.75,34.27036955697087,2552.0922,31.780350000000002,2556.5328404280003,0
16.58,38.01,1023.5,60.14,16.199316072300924,630.2058,22.859214,645.0156363,0
9.2,39.99,1011.73,85.95,9.093335178357862,367.908,34.371405,372.22356084,0
22.22,59.14,1017.32,83.41,21.841701726103878,1314.0908,49.328674,1336.850852656,0
20.06,56.53,1020.38,75.16,19.659342597855698,1133.9918,42.487947999999996,1157.102552884,0
6.44,39.33,1011.8,93.5,6.364894247875075,253.2852,36.77355,256.27396536000003,1
30.03,70.02,1010.07,64.2,29.730612729810804,2102.7006,44.95284,2123.874795042,0
15.92,40.56,1020.79,53.52,15.595764065086847,645.7152,21.707712,659.1396190079998,0
26.75,64.79,1017.79,54.31,26.28243547293646,1733.1325000000002,35.18744900000001,1763.9649271750002,0
31.27,73.77,1003.27,71.48,31.168080377166667,2306.7879,52.730796,2314.3310964329994,0
19.86,59.14,1016.12,69.32,19.54493563752313,1174.5203999999999,40.995847999999995,1193.4536688479998,0
16.81,42.42,1008.95,74.25,16.660885078547004,713.0802,31.496850000000002,719.46226779,0
15.25,52.9,1014.86,76.87,15.026703190587863,806.725,40.66423,818.7129335000001,0
10.03,42.18,1017.3,85.99,9.859431829352207,423.06539999999995,36.270582,430.3844314199999,0
24.95,76.16,1006.2,76.16,24.79626316835619,1900.1919999999998,58.00345599999999,1911.9731903999998,0
20.28,68.63,1012.42,70.31,20.031212342703625,1391.8164,48.253753,1409.1027596879997,0
19.13,66.86,1012.95,71.24,18.885433634434076,1279.0318,47.631063999999995,1295.59526181,0
13.74,34.03,1018.69,67.34,13.487910944448261,467.5722,22.915802,476.3111244180001,0
15.51,41.76,1022.81,69.55,15.164106725589308,647.6976,29.044079999999997,662.4715822559999,0
16.41,47.24,1015.75,88.78,16.155550086143244,775.2084,41.939672,787.4179323,0
14.1,48.92,1011.6,84.39,13.938315539739026,689.772,41.283588,697.7733552000001,0
9.68,39.96,1026.09,99.28,9.43387032326599,386.8128,39.672288,396.904745952,1
9.37,44.77,1020.61,87.31,9.180784040916706,419.4949,39.088687,428.140689889,0
31.93,72.58,1006.9,56.27,31.711192769887777,2317.4793999999997,40.840765999999995,2333.4700078599994,0
8.83,41.26,1023.04,86.08,8.631138567406945,364.32579999999996,35.516608,372.71986643199995,1
17.76,40.55,1002.82,73.77,17.710057637462356,720.168,29.913734999999996,722.1988737600001,1
23.75,67.9,1006.25,70.17,23.60248447204969,1612.6250000000002,47.645430000000005,1622.7039062500003,0
15.48,44.99,1011.94,69.95,15.297349645235883,696.4452,31.470505000000003,704.760755688,0
28.81,56.86,1005.82,56.86,28.643296017180006,1638.1365999999998,32.330596,1647.670555012,0
15.52,58.59,1014.12,91.22,15.303908807636178,909.3168000000001,53.445798,922.156353216,0
16.26,44.89,1010.48,86.57,16.091362520782205,729.9114000000001,38.861273,737.5608714720001,0
13.27,42.28,1008.3,86.2,13.160765645145293,561.0556,36.44536,565.71236148,0
18.23,58.96,1015.55,69.61,17.95086406380779,1074.8408,41.042055999999995,1091.55457444,0
30.01,73.18,1012.23,60.9,29.647412149412684,2196.1318,44.56662,2222.990491914,0
24.43,58.2,1017.18,46.84,24.017381387758313,1421.826,27.260880000000004,1446.25297068,0
16.64,39.64,1008.7,81.79,16.496480618618023,659.6096,32.421556,665.3482035200001,0
14.66,47.83,1006.15,91.98,14.570392088654774,701.1878,43.994034,705.5001049699999,0
16.39,41.96,1011.7,94.85,16.20045468024118,687.7244000000001,39.79906,695.7707754800001,0
9.43,41.4,1028.03,84.98,9.172884059803701,390.402,35.18172,401.34496806,0
26.16,67.9,1005.81,61.02,26.008888358636327,1776.2640000000001,41.43258000000001,1786.58409384,0
8.44,41.17,1019.9,70.72,8.275321109912737,347.4748,29.115423999999997,354.38954852,1
32.05,77.24,1008.06,67.09,31.793742435966113,2475.5419999999995,51.820316,2495.4948685199993,0
13.77,47.83,1007.41,90.66,13.668714823160382,658.6191,43.362677999999995,663.4994675309999,0
30.2,70.02,1009.85,63.39,29.905431499727683,2114.604,44.385678,2135.4328493999997,0
25.02,60.77,1016.71,69.85,24.608787166448643,1520.4654,42.447844999999994,1545.872376834,0
23.18,59.04,1011.44,79.28,22.91782013762556,1368.5472,46.806912000000004,1384.203379968,0
17.66,44.9,1020.5,71.33,17.305242528172464,792.934,32.02717,809.1891469999999,0
28.76,66.56,1006.07,62.41,28.586480065999385,1914.2656000000002,41.540096,1925.8851921920002,0
25.16,57.17,1009.86,75.7,24.91434456261264,1438.3972,43.27769,1452.5797963920002,0
25.18,61.08,1013.08,80.75,24.85489793501007,1537.9944,49.3221,1558.111366752,0
18.09,43.72,1008.64,74.15,17.935041243654823,790.8947999999999,32.41838,797.7281310719999,0
11.76,40.96,1023.22,81.31,11.493129532260902,481.6896,33.304576000000004,492.874432512,0
21.8,62.39,1007.84,89.04,21.630417526591522,1360.102,55.55205600000001,1370.7651996800003,0
8.83,43.56,1014.9,81.55,8.70036456793773,384.63480000000004,35.52318,390.36585852,0
29.82,66.51,1010.98,43.57,29.496132465528497,1983.3282000000002,28.978407,2005.105143636,0
24.38,58.2,1016.93,51.61,23.97411817922571,1418.916,30.037020000000002,1442.9382478799998,0
16.78,41.35,1000.23,70.52,16.77614148745789,693.8530000000001,29.16002,694.01258619,1
27.69,69.71,1009.9,69.91,27.41855629270225,1930.2699,48.73426099999999,1949.37957201,0
24.82,71.94,1010.5,64.67,24.562097971301338,1785.5508,46.523598,1804.2990834,0
28.52,70.72,1009.64,66.76,28.24769224674141,2016.9343999999999,47.212672000000005,2036.377647616,0
12.0,39.35,1015.48,82.51,11.8170717296254,472.20000000000005,32.467685,479.509656,0
28.68,70.32,1008.51,45.73,28.437992682273848,2016.7776,32.157335999999994,2033.940377376,0
25.99,63.07,1012.5,64.81,25.669135802469135,1639.1893,40.875667,1659.67916625,0
10.94,39.04,1021.62,86.41,10.708482606057046,427.09759999999994,33.734463999999996,436.3314501119999,0
17.46,62.1,1019.96,83.99,17.118318365426095,1084.266,52.15779,1105.90794936,0
21.43,63.47,1011.95,94.47,21.17693561934878,1360.1621,59.960108999999996,1376.416037095,0
29.78,69.71,1008.96,67.46,29.515540754836664,2075.9638,47.026365999999996,2094.564435648,0
5.3,35.19,1019.33,93.86,5.199493785133371,186.50699999999998,33.029334,190.11218030999999,1
19.38,63.56,1013.13,83.54,19.12883835243256,1231.7928,53.098024,1247.966239464,0
31.5,70.32,1011.44,64.09,31.143715890215926,2215.08,45.068087999999996,2240.4205152000004,0
21.39,64.27,1011.71,95.39,21.142422235620877,1374.7353,61.30715299999999,1390.833450363,0
11.56,39.28,1011.27,82.05,11.431170706141783,454.07680000000005,32.229240000000004,459.194245536,0
13.52,41.48,1014.46,67.12,13.32728742385111,560.8095999999999,27.841376,568.918906816,0
12.31,44.78,1011.15,77.34,12.174257034070118,551.2418,34.63285200000001,557.3881460700001,0
19.15,44.89,1009.6,74.52,18.967908082408872,859.6434999999999,33.452028,867.8960775999999,0
20.18,43.43,1011.31,65.11,19.95431667836766,876.4173999999999,28.277273,886.3296807939998,0
26.8,68.31,1011.04,61.48,26.50735875929736,1830.708,41.996988,1850.91901632,0
32.13,74.34,1003.34,56.39,32.02304303625889,2388.5442000000003,41.920325999999996,2396.5219376280006,0
7.53,41.16,1023.19,91.28,7.35933697553729,309.9348,37.570848,317.122188012,1
19.76,51.19,1008.38,92.56,19.59578730240584,1011.5144,47.381463999999994,1019.9908906720001,0
14.2,42.86,1031.96,69.59,13.760223264467614,608.612,29.826274,628.0632395199999,0
19.67,60.77,1017.33,88.13,19.334925736978168,1195.3459000000003,53.556601,1216.0612444470003,0
13.48,39.85,1012.71,58.91,13.310819484353862,537.178,23.475635,544.00553238,0
21.17,52.3,1009.36,81.51,20.973686296266944,1107.191,42.62973,1117.55430776,0
32.0,73.17,1009.94,40.48,31.68505059706517,2341.44,29.619216,2364.7139136,0
10.03,43.72,1011.46,96.89,9.91635853123208,438.5116,42.360307999999996,443.536942936,0
13.93,44.9,1022.15,85.93,13.628136770532702,625.457,38.582570000000004,639.3108725499999,0
13.8,42.99,1007.16,67.28,13.70189443583939,593.2620000000001,28.923672000000003,597.5097559200001,0
14.8,44.92,1024.06,91.67,14.452278186824993,664.816,41.178164,680.8114729600001,0
8.43,40.69,1020.36,87.28,8.261789956485947,343.01669999999996,35.514232,350.0005200119999,1
26.26,63.73,1010.45,70.61,25.98842100054431,1673.5498,44.99975299999999,1691.03839541,0
7.22,41.01,1025.19,97.27,7.042596982022844,296.0922,39.890426999999995,303.550762518,1
9.55,39.66,1018.8,74.88,9.373773066352573,378.753,29.697407999999992,385.8735564,0
26.71,70.72,1010.3,78.18,26.43769177472038,1888.9312,55.288896,1908.3871913599999,0
23.41,54.42,1012.86,70.12,23.11276978062121,1273.9722000000002,38.159304000000006,1290.3554824920002,0
13.94,38.47,1015.03,53.9,13.733584229037566,536.2718,20.73533,544.3319651539999,0
8.3,40.35,1012.37,98.17,8.198583521834903,334.90500000000003,39.611595,339.04777485000005,1
7.53,41.74,1022.45,90.85,7.364663308719252,314.3022,37.920790000000004,321.35828439000005,1
27.23,44.05,1005.69,58.91,27.075937913273474,1199.4814999999999,25.949854999999996,1206.3065497349999,0
32.18,69.75,1009.94,52.91,31.86327900667366,2244.555,36.904725,2266.8658767,0
16.49,41.93,1022.92,44.98,16.120517733547096,691.4256999999999,18.860114,707.2731770439999,0
22.28,58.86,1014.08,66.47,21.970653202903122,1311.4008000000001,39.124241999999995,1329.8653232640002,0
21.67,62.39,1007.98,92.96,21.49844242941328,1351.9913000000001,57.997744,1362.7801905740002,0
3.21,38.44,1017.11,84.86,3.1560008258693752,123.3924,32.620184,125.50364396399999,1
24.54,44.89,1010.05,59.13,24.295826939260433,1101.6006,26.543457000000004,1112.6716860299998,0
14.1,44.92,1023.95,89.5,13.770203623223788,633.372,40.2034,648.5412594000001,0
8.97,39.66,1021.63,78.94,8.780086724156495,355.7502,31.307603999999998,363.44507682600005,0
11.21,39.85,1013.01,75.55,11.066030937503086,446.71850000000006,30.106675,452.530307685,0
7.47,40.64,1020.47,94.8,7.32015639852225,303.5808,38.52672,309.795098976,1
9.97,41.26,1020.6,91.14,9.768763472467178,411.36220000000003,37.604364,419.83626132,0
19.24,56.89,1014.29,72.97,18.968933934081967,1094.5636,41.512633,1110.2049138439997,0
31.04,74.67,1015.85,43.32,30.55569227740316,2317.7568,32.347044000000004,2354.49324528,0
8.01,41.66,1014.49,76.72,7.895592859466332,333.6966,31.961551999999998,338.531863734,1
32.07,67.83,1007.91,41.61,31.818317111646877,2175.3080999999997,28.224062999999997,2192.5147870709993,0
17.3,58.59,1015.52,87.17,17.035607373562314,1013.6070000000001,51.072903000000004,1029.33818064,0
26.36,73.68,1013.99,86.44,25.99631160070612,1942.2048000000002,63.688992,1969.3762451520001,0
10.03,43.13,1014.85,70.09,9.883233975464353,432.5939,30.229817000000004,439.01791941500005,0
7.31,43.02,1014.19,86.43,7.207722418876146,314.4762,37.18218600000001,318.93861727800004,0
26.25,61.02,1011.47,71.22,25.95232681147241,1601.775,43.458444,1620.1473592500001,0
5.78,45.87,1012.65,88.8,5.707796375845554,265.1286,40.73256,268.48247679,0
25.68,68.27,1008.05,68.48,25.474926838946484,1753.1735999999999,46.751296,1767.2866474799996,0
11.57,41.38,1021.71,61.49,11.324152646054163,478.76660000000004,25.444562,489.1606228860001,0
24.88,71.94,1006.85,87.32,24.710731489298304,1789.8672,62.818008,1802.12779032,0
17.26,49.78,1007.38,100.06,17.133554368758563,859.2028000000001,49.809867999999994,865.543716664,0
23.7,69.23,1011.73,73.18,23.42522214424797,1640.751,50.66251400000001,1659.99700923,0
27.71,72.99,1007.18,72.68,27.5124605333704,2022.5529,53.04913200000001,2037.0748298219999,0
14.75,40.66,1016.7,81.65,14.507721058325957,599.7349999999999,33.19889,609.7505744999999,0
31.68,73.68,1014.85,64.0,31.2164359264916,2334.1824,47.15520000000001,2368.8450086400003,0
15.08,37.85,1009.85,85.9,14.932910828340844,570.778,32.51315,576.4001632999999,0
14.43,38.28,1014.76,79.76,14.220111159288898,552.3804,30.532128000000004,560.533534704,0
16.5,53.29,1017.7,95.66,16.21302937997445,879.285,50.977214,894.8483445,0
16.0,39.16,1016.37,77.63,15.742298572370299,626.56,30.399907999999996,636.8167871999999,0
23.97,64.33,1010.54,84.65,23.719991291784588,1541.9901,54.455345,1558.2426756539999,0
23.88,51.95,1005.37,75.25,23.75244934700657,1240.566,39.092375,1247.2278394200002,0
29.25,78.87,1012.05,84.28,28.901734104046245,2306.9475,66.471636,2334.746217375,0
8.57,41.17,1020.18,72.47,8.400478346958382,352.8269,29.835899,359.946946842,0
21.96,58.79,1010.51,87.32,21.731600874805793,1291.0284,51.335428,1304.597108484,0
26.81,74.9,1003.99,79.88,26.703453221645635,2008.069,59.83012,2016.0811953099999,0
22.97,62.4,1010.25,75.18,22.736946300420684,1433.328,46.91232,1448.019612,0
14.91,40.73,1017.44,86.91,14.65442679666614,607.2842999999999,35.39844299999999,617.875338192,0
22.19,58.49,1010.91,77.03,21.950519828669222,1297.8931000000002,45.054847,1312.0531137210003,0
24.95,64.33,1011.34,81.05,24.67023948424862,1605.0335,52.139465,1623.2345798900003,0
